date,open,close,price_change,p_change_rate,low,high,volume,amount,turnover,index_open,index_close,index_price_change,index_p_change_rate,index_low,index_high,index_volume,index_amount
20150216,11.66,12.22,0.67,5.8,11.56,12.3,2619990.0,313872.34,5.3,11474.88,11595.25,152.2,1.33,11437.74,11606.01,230221680.0,27510718.0
20150213,11.31,11.55,0.25,2.21,11.25,11.88,2419406.0,281870.19,4.9,11362.0,11443.05,140.32,1.24,11338.01,11564.68,244271536.0,27079726.0
20150212,11.15,11.3,0.09,0.8,10.8,11.46,1868341.0,207916.11,3.78,11268.59,11302.73,37.1,0.33,11185.0,11348.32,183979936.0,20851860.0
20150211,11.22,11.21,0.02,0.18,11.11,11.64,1974799.0,224431.88,4.0,11174.31,11265.63,129.01,1.16,11167.12,11318.46,183876688.0,20116760.0
20150210,10.82,11.23,0.45,4.17,10.6,11.3,1859444.0,204260.17,3.76,10887.68,11136.62,268.48,2.47,10875.29,11136.62,174003488.0,17543674.0
20150209,11.05,10.78,0.22,2.0,10.67,11.31,2030983.0,222092.98,4.11,10792.0,10868.14,77.04,0.71,10760.05,10975.85,197312128.0,19544050.0
20150206,11.55,11.0,0.55,4.76,10.8,11.55,2750386.0,305264.62,5.57,11022.49,10791.1,274.48,2.48,10715.43,11054.94,228201984.0,23562526.0
20150205,11.4,11.55,0.15,1.32,11.25,12.18,3845358.0,451920.59,7.78,11367.14,11065.58,50.97,0.46,11065.58,11386.73,265315104.0,28373576.0
20150204,11.48,11.4,0.04,0.35,11.32,11.88,4467106.0,516951.75,9.04,11241.98,11116.55,92.64,0.83,11111.53,11364.38,245803136.0,24425168.0
20150203,10.41,11.36,1.03,9.97,10.3,11.36,3687772.0,405518.25,7.46,11077.48,11209.19,246.05,2.24,10993.55,11216.68,231934192.0,23386606.0
20150202,10.8,10.33,0.37,3.46,10.31,11.09,2499423.0,267180.06,5.06,10952.14,10963.14,187.55,1.68,10921.44,11140.97,209948512.0,19987884.0
20150130,10.79,10.7,0.2,1.83,10.7,11.04,2406845.0,261272.7,4.87,11290.45,11150.69,98.35,0.87,11132.8,11354.09,225243520.0,22366922.0
20150129,10.25,10.9,0.51,4.91,10.19,11.31,4495934.0,486965.31,9.1,11187.3,11249.04,105.16,0.93,11161.43,11319.47,232454960.0,23252434.0
20150128,10.54,10.39,0.18,1.7,10.3,10.67,2544100.0,265202.97,5.15,11484.99,11354.2,197.67,1.71,11309.21,11530.09,253930768.0,26490676.0
20150127,10.48,10.57,0.31,3.02,10.3,10.82,5918928.0,623939.19,11.98,11670.24,11551.87,135.1,1.16,11368.99,11705.91,312861056.0,31076538.0
20150126,9.36,10.26,0.93,9.97,9.36,10.26,4733918.0,476407.75,9.58,11564.22,11686.97,250.68,2.19,11512.01,11711.89,287945952.0,28501728.0
20150123,9.49,9.33,0.19,2.0,9.28,9.54,1610687.0,151395.69,3.26,11507.44,11436.29,34.92,0.3,11379.96,11554.52,319094208.0,29269260.0
20150122,9.39,9.52,0.14,1.49,9.28,9.54,2065171.0,194729.3,4.18,11358.44,11471.21,99.03,0.87,11342.08,11499.44,325553632.0,30629492.0
20150121,9.12,9.38,0.29,3.19,9.1,9.43,1894238.0,176319.53,3.83,11051.95,11372.18,375.7,3.42,11000.74,11395.1,336523840.0,33481822.0
20150120,8.86,9.09,0.26,2.94,8.86,9.18,1450836.0,131306.94,2.94,10761.28,10996.48,225.55,2.09,10750.85,11026.05,306492928.0,29377328.0
20150119,9.02,8.83,0.57,6.06,8.64,9.43,2010826.0,182797.64,4.07,10939.04,10770.93,761.87,6.61,10634.62,11204.49,309163424.0,29144704.0
20150116,9.13,9.4,0.29,3.18,9.05,9.47,1734729.0,161214.16,3.51,11496.76,11532.8,49.12,0.43,11436.28,11583.73,231473312.0,23186182.0
20150115,9.05,9.11,0.08,0.89,8.92,9.14,887200.0,80029.41,1.8,11240.84,11483.68,245.9,2.19,11161.52,11483.75,203864672.0,19705626.0
20150114,9.1,9.03,0.09,0.99,8.97,9.26,987629.0,90149.26,2.0,11366.95,11237.78,118.03,1.04,11153.17,11429.31,198195776.0,19044264.0
20150113,9.05,9.12,0.05,0.55,9.02,9.2,969865.0,88381.13,1.96,11250.88,11355.81,70.63,0.63,11244.42,11418.45,198169920.0,19666078.0
20150112,9.3,9.07,0.3,3.2,8.91,9.34,1400166.0,127443.41,2.83,11279.73,11285.18,39.58,0.35,11116.06,11376.09,231734256.0,20410998.0
20150109,9.48,9.37,0.16,1.68,9.3,9.68,2069356.0,197218.52,4.19,11424.53,11324.76,140.38,1.22,11313.25,11738.25,296512384.0,24403282.0
20150108,9.32,9.53,0.19,2.03,9.29,9.84,2836742.0,271064.56,5.74,11624.59,11465.14,148.22,1.28,11371.92,11656.71,283567776.0,23896822.0
20150107,9.47,9.34,0.14,1.48,9.26,9.63,1576930.0,148150.94,3.19,11612.73,11613.36,54.61,0.47,11505.03,11714.78,289928320.0,24625286.0
20150106,9.29,9.48,0.12,1.28,9.12,9.48,2049886.0,190989.75,4.15,11424.92,11667.97,147.38,1.28,11374.5,11749.14,345271264.0,30690918.0
20150105,9.04,9.36,0.36,4.0,9.02,9.43,2133278.0,198054.53,4.32,11150.98,11520.59,505.97,4.59,11150.98,11587.28,354842592.0,29788226.0
20141231,9.04,9.0,0.02,0.22,8.85,9.08,1255949.0,112601.12,2.54,10723.09,11014.62,292.36,2.73,10711.33,11037.61,266144608.0,22280740.0
20141230,9.4,9.02,0.41,4.35,8.97,9.49,1858941.0,170949.39,3.76,10756.58,10722.26,58.14,0.54,10660.2,10866.36,263437968.0,23185122.0
20141229,9.36,9.43,0.13,1.4,9.24,9.64,2529422.0,238925.67,5.12,10918.96,10780.4,22.24,0.21,10665.26,10965.29,316019296.0,27948790.0
20141226,9.21,9.3,0.09,0.98,9.14,9.35,1948499.0,180570.95,3.94,10505.71,10802.64,308.86,2.94,10487.91,10816.83,279693824.0,23625264.0
20141225,9.15,9.21,0.01,0.11,9.05,9.24,1619848.0,148146.98,3.28,10350.94,10493.78,201.26,1.96,10296.0,10514.64,239435456.0,20086740.0
20141224,9.0,9.2,0.25,2.79,8.87,9.28,2001192.0,182699.17,4.05,10614.12,10292.52,278.27,2.63,10179.26,10627.08,254181616.0,20524416.0
20141223,8.9,8.95,0.06,0.67,8.9,9.26,1494957.0,136076.23,3.03,10549.98,10570.79,37.72,0.36,10490.14,10794.19,266082384.0,21933988.0
20141222,9.03,9.01,0.02,0.22,8.85,9.26,1796914.0,162921.52,3.64,10607.58,10608.52,18.59,0.17,10474.92,10742.37,346605248.0,30779612.0
20141219,9.1,9.03,0.13,1.42,8.81,9.25,1649770.0,149101.7,3.34,10646.66,10627.11,38.07,0.36,10382.29,10684.6,329456576.0,28564688.0
20141218,9.56,9.16,0.2,2.14,9.14,9.64,2076837.0,194056.91,4.2,10744.27,10665.18,121.54,1.13,10656.35,10812.15,319118368.0,27296068.0
20141217,9.14,9.36,0.23,2.52,8.85,9.48,2950298.0,270074.0,5.97,10728.74,10786.72,118.1,1.11,10533.12,10788.97,362243392.0,32832514.0
20141216,9.27,9.13,0.13,1.4,9.07,9.34,1880865.0,172475.42,3.81,10486.69,10668.62,164.39,1.56,10429.56,10668.62,335295840.0,30016172.0
20141215,9.04,9.26,0.31,3.46,8.92,9.39,2629345.0,241787.36,5.32,10477.45,10504.23,41.92,0.4,10298.38,10531.66,333039200.0,30027966.0
20141212,8.98,8.95,0.04,0.45,8.91,9.2,2029666.0,183711.89,4.11,10451.61,10462.31,16.57,0.16,10390.02,10622.88,364143136.0,28278354.0
20141211,8.9,8.91,0.11,1.22,8.72,9.02,2344906.0,207907.75,4.75,10443.66,10478.88,66.64,0.63,10387.59,10725.77,412717024.0,31833148.0
20141210,8.79,9.02,0.36,4.16,8.7,9.23,4100996.0,369414.56,8.3,10154.53,10545.52,429.03,4.24,10048.46,10567.45,399479424.0,32615966.0
20141209,8.35,8.66,0.27,3.22,8.2,9.23,4687307.0,408131.91,9.49,10496.63,10116.49,438.08,4.15,10042.01,11050.85,512109248.0,47313336.0
20141208,8.29,8.39,0.02,0.24,8.2,8.51,2047193.0,170883.78,4.14,10047.12,10554.57,487.29,4.84,9919.65,10587.62,413873696.0,38759408.0
20141205,8.84,8.37,0.47,5.32,8.3,8.84,2966686.0,252550.58,6.0,10164.37,10067.28,37.45,0.37,9749.14,10319.87,476544448.0,43484972.0
20141204,8.74,8.84,0.15,1.73,8.61,8.9,2953665.0,258937.52,5.98,9679.59,10029.83,385.91,4.0,9659.95,10040.72,404166944.0,37829628.0
20141203,8.31,8.69,0.43,5.21,8.24,8.77,3907399.0,333802.09,7.91,9448.37,9643.92,276.97,2.96,9441.83,9777.76,421004416.0,38508440.0
20141202,8.15,8.26,0.05,0.61,8.1,8.35,1682799.0,138487.53,3.41,9058.32,9366.95,271.19,2.98,9027.3,9433.64,299833440.0,27759956.0
20141201,8.25,8.21,0.12,1.44,8.18,8.43,1606289.0,133252.5,3.25,9029.64,9095.76,93.53,1.04,9028.83,9180.64,313414560.0,28974390.0
20141128,8.04,8.33,0.25,3.09,7.95,8.5,2602337.0,213597.97,5.27,8837.47,9002.23,141.8,1.6,8767.12,9010.17,317645344.0,30846700.0
20141127,7.99,8.08,0.1,1.25,7.94,8.14,1424358.0,114705.87,2.88,8798.41,8860.43,96.65,1.1,8743.93,8860.43,285670656.0,27951616.0
20141126,7.95,7.98,0.06,0.76,7.87,8.05,1145580.0,91269.53,2.32,8712.29,8763.78,70.35,0.81,8680.86,8774.78,251878608.0,25677982.0
20141125,7.84,7.92,0.03,0.38,7.83,7.94,1064585.0,83896.91,2.15,8600.31,8693.43,115.52,1.35,8578.46,8694.59,247778448.0,24967198.0
20141124,7.86,7.89,0.08,1.02,7.8,7.96,1135194.0,89403.48,2.3,8498.06,8577.91,245.61,2.95,8464.61,8645.39,280592736.0,25412440.0
20141121,7.85,7.81,0.02,0.26,7.75,7.88,821133.0,64046.6,1.66,8209.98,8332.3,126.92,1.55,8194.52,8335.59,167421632.0,17239958.0
20141120,7.84,7.83,0.08,1.01,7.77,7.89,629638.0,49256.66,1.27,8210.82,8205.38,19.69,0.24,8190.4,8236.32,127734600.0,14379549.0
20141119,7.74,7.91,0.17,2.2,7.72,8.06,1349670.0,107093.88,2.73,8206.78,8225.07,28.48,0.35,8202.78,8265.58,144903264.0,15900017.0
20141118,7.78,7.74,0.09,1.15,7.72,7.86,500287.0,38879.11,1.01,8264.4,8196.59,87.21,1.05,8173.44,8295.98,139833392.0,14445139.0
20141117,7.74,7.83,0.09,1.16,7.68,7.94,706182.0,55243.0,1.43,8358.13,8283.8,43.1,0.52,8278.12,8389.39,156739680.0,15502075.0
20141114,7.72,7.74,0.0,0.0,7.64,7.79,623912.0,48152.98,1.26,8263.97,8326.9,21.82,0.26,8242.49,8343.91,155927856.0,15153601.0
20141113,8.0,7.74,0.22,2.76,7.68,8.01,1081263.0,84109.12,2.19,8416.67,8305.08,105.21,1.25,8288.05,8416.81,200377200.0,19838714.0
20141112,7.91,7.96,0.01,0.13,7.78,7.97,1011017.0,79668.04,2.05,8287.57,8410.29,97.4,1.17,8271.84,8410.42,162727216.0,16374435.0
20141111,8.43,7.95,0.47,5.58,7.92,8.48,2040047.0,166056.03,4.13,8443.25,8312.89,97.33,1.16,8243.9,8491.12,258454736.0,24968674.0
20141110,8.38,8.42,0.07,0.84,8.25,8.43,1290421.0,107768.48,2.61,8299.42,8410.22,175.35,2.13,8251.74,8410.95,198433504.0,19529144.0
20141107,8.36,8.35,0.01,0.12,8.21,8.44,1465592.0,121640.62,2.97,8226.31,8234.87,22.91,0.28,8183.06,8348.88,222537824.0,22777168.0
20141106,8.4,8.36,0.08,0.95,8.28,8.51,1305934.0,109492.3,2.64,8206.55,8211.96,13.39,0.16,8137.42,8223.3,168811568.0,17900952.0
20141105,8.18,8.44,0.32,3.94,8.05,8.5,2150516.0,178951.11,4.35,8221.95,8198.57,8.22,0.1,8189.84,8248.56,185160656.0,18188536.0
20141104,8.27,8.12,0.14,1.69,8.09,8.33,1125388.0,92352.43,2.28,8231.5,8206.79,33.36,0.4,8179.34,8236.17,201923904.0,20327342.0
20141103,8.24,8.26,0.02,0.24,8.19,8.35,1313184.0,108594.59,2.66,8245.03,8240.15,14.54,0.18,8202.53,8285.16,209628208.0,19977724.0
